Submit_ID,Brand_Reg,Model_No,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Image Large,Star Image Small
52067,Kogan,KGNFHD32HVAA,Australia,China,81.3,2730.0,LCD,0.83,0.0,0.0,104.56,3.0,3.167,386.0,Superseded,2015-08-09,2013-10-23,,Unavailable,1.60431001653,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
52065,Kogan,KGN1080PPRO22VAA,Australia,China,55.9,1403.0,LCD,0.46,0.0,0.43,48.3,4.0,4.418,179.0,Superseded,2015-09-12,2013-10-23,,Unavailable,2.85539024613,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
52065,Kogan,KGN1080PPRO22VBA,Australia,China,55.9,1403.0,LCD,0.46,0.0,0.43,48.3,4.0,4.418,179.0,Superseded,2015-09-12,2013-10-23,,Unavailable,2.85539024613,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
52065,Kogan,KGN1080PPRO22VCA,Australia,China,55.9,1403.0,LCD,0.46,0.0,0.43,48.3,4.0,4.418,179.0,Superseded,2015-09-12,2013-10-23,,Unavailable,2.85539024613,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
52065,Kogan,KGN1080PPRO22VDA,Australia,China,55.9,1403.0,LCD,0.46,0.0,0.43,48.3,4.0,4.418,179.0,Superseded,2015-09-12,2013-10-23,,Unavailable,2.85539024613,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
52050,Kogan,KGN1080P47VAA,Australia,China,119.4,6112.0,LCD,1.4,0.0,0.0,220.1,2.5,2.914,811.0,Superseded,2015-08-09,2013-10-23,,Unavailable,1.35228504059,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
52050,Kogan,KGN1080P47VBA,Australia,China,119.4,6112.0,LCD,1.4,0.0,0.0,220.1,2.5,2.914,811.0,Superseded,2015-08-09,2013-10-23,,Unavailable,1.35228504059,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
52049,Kogan,KGN1080P42VAA,Australia,China,106.7,4916.9,LCD,0.637,0.0,0.637,168.8,3.0,3.246,621.0,Superseded,2015-08-09,2013-10-23,,Unavailable,1.68398437925,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
52049,Kogan,KGN1080P42VBA,Australia,China,106.7,4916.9,LCD,0.637,0.0,0.637,168.8,3.0,3.246,621.0,Superseded,2015-08-09,2013-10-23,,Unavailable,1.68398437925,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
52049,Kogan,KGN1080P42VCA,Australia,China,106.7,4916.9,LCD,0.637,0.0,0.637,168.8,3.0,3.246,621.0,Superseded,2015-08-09,2013-10-23,,Unavailable,1.68398437925,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
52049,Kogan,KGN1080P42VDA,Australia,China,106.7,4916.9,LCD,0.637,0.0,0.637,168.8,3.0,3.246,621.0,Superseded,2015-08-09,2013-10-23,,Unavailable,1.68398437925,,http://www.kogan.com.au,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
58419,OiTV,47LC120,Australia,China,126.91,7014.4,LCD,0.632,0.0,0.0,224.36,3.0,3.406,823.0,Superseded,2016-05-18,2013-10-23,,Unavailable,1.84399901631,,,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,http://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
